,title,price,link
205,Lenovo Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) TB15 Thin and Light Laptop,"₹59,990",/lenovo-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-tb15-thin-light-laptop/p/itmc9dc365b17289?pid=COMGHEGHCGWHHUVT&lid=LSTCOMGHEGHCGWHHUVT3VUZYK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_206&otracker=search&fm=organic&iid=a883e189-b8be-448d-8ea2-2fa248100ae9.COMGHEGHCGWHHUVT.SEARCH&ppt=None&ppn=None&ssid=8c3xlxtstc0000001664602195969&qH=c06ea84a1e3dc3c6
206,ASUS Core i5 10th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) FX506LHB - HN357W Laptop,"₹55,900",/asus-core-i5-10th-gen-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-fx506lhb-hn357w-laptop/p/itm106180893b42d?pid=COMGGCZGGZJ5JRBX&lid=LSTCOMGGCZGGZJ5JRBX60MPY6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_207&otracker=search&fm=organic&iid=a883e189-b8be-448d-8ea2-2fa248100ae9.COMGGCZGGZJ5JRBX.SEARCH&ppt=None&ppn=None&ssid=8c3xlxtstc0000001664602195969&qH=c06ea84a1e3dc3c6
207,MSI Bravo 15 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeo...,"₹54,990",/msi-bravo-15-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_208&otracker=search&fm=organic&iid=en_4gci9dLp9ntMjkHLQIxCtnrAFCcwoEa9XVQ4PeRVepxgcsbgTshtfWE9w2VwUK4lXMuYJnKnl%2F%2FFpdbROPqHow%3D%3D&ppt=None&ppn=None&ssid=8c3xlxtstc0000001664602195969&qH=c06ea84a1e3dc3c6
208,Lenovo Yoga 6 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home) 13ALC6 Thin and Light Lapto...,"₹72,990",/lenovo-yoga-6-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-10-home-13alc6-thin-light-laptop/p/itmbe6ab159b31f5?pid=COMG72M9EVCKFYKF&lid=LSTCOMG72M9EVCKFYKFLNMAAV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_209&otracker=search&fm=organic&iid=a883e189-b8be-448d-8ea2-2fa248100ae9.COMG72M9EVCKFYKF.SEARCH&ppt=None&ppn=None&ssid=8c3xlxtstc0000001664602195969&qH=c06ea84a1e3dc3c6
209,HP OMEN Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,"₹98,990",/hp-omen-ryzen-7-octa-core-amd-r7-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050ti-16-c0138ax-gaming-laptop/p/itmb687d9c87a4c3?pid=COMGBHZB9KWHERHT&lid=LSTCOMGBHZB9KWHERHTHJQ6M3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_210&otracker=search&fm=organic&iid=a883e189-b8be-448d-8ea2-2fa248100ae9.COMGBHZB9KWHERHT.SEARCH&ppt=None&ppn=None&ssid=8c3xlxtstc0000001664602195969&qH=c06ea84a1e3dc3c6
210,Nokia PureBook X14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NKi510UL85S Thin and Light Lap...,"₹49,490",/nokia-purebook-x14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-nki510ul85s-thin-light-laptop/p/itmdc10c8866a3a4?pid=COMFUJ4NXDKZ4VFN&lid=LSTCOMFUJ4NXDKZ4VFNROFWVT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_211&otracker=search&fm=organic&iid=a883e189-b8be-448d-8ea2-2fa248100ae9.COMFUJ4NXDKZ4VFN.SEARCH&ppt=None&ppn=None&ssid=8c3xlxtstc0000001664602195969&qH=c06ea84a1e3dc3c6
211,MSI Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) ...,"₹77,990",/msi-core-i7-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-gf63-thin-11uc-866in-gaming-laptop/p/itmcdf83d73cd74d?pid=COMGEY8WGGHKT7WZ&lid=LSTCOMGEY8WGGHKT7WZIJXAVP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_212&otracker=search&fm=organic&iid=en_4gci9dLp9ntMjkHLQIxCtnrAFCcwoEa9XVQ4PeRVepxc%2FQ6qbj7J61lIVFCzBeIdMLyHiIYLjxvEKY74gT2gAA%3D%3D&ppt=None&ppn=None&ssid=8c3xlxtstc0000001664602195969&qH=c06ea84a1e3dc3c6
212,DELL Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3511 Laptop,"₹46,300",/dell-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-3511-laptop/p/itm76a8fca50aa01?pid=COMGGNVXGBGDFSGG&lid=LSTCOMGGNVXGBGDFSGGJYAGY7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_213&otracker=search&fm=organic&iid=a883e189-b8be-448d-8ea2-2fa248100ae9.COMGGNVXGBGDFSGG.SEARCH&ppt=None&ppn=None&ssid=8c3xlxtstc0000001664602195969&qH=c06ea84a1e3dc3c6
213,DELL Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,"₹60,890",/dell-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-inspiron-5410-2-1-laptop/p/itmf3041caed9cfd?pid=COMG9ETAX7DGSJSW&lid=LSTCOMG9ETAX7DGSJSW5GBVHT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_214&otracker=search&fm=organic&iid=a883e189-b8be-448d-8ea2-2fa248100ae9.COMG9ETAX7DGSJSW.SEARCH&ppt=None&ppn=None&ssid=8c3xlxtstc0000001664602195969&qH=c06ea84a1e3dc3c6
214,DELL Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3515 Thin and Light Laptop,"₹32,890",/dell-athlon-dual-core-3050u-8-gb-256-gb-ssd-windows-11-home-vostro-3515-thin-light-laptop/p/itm891119832281f?pid=COMGF478ZNMCPXPM&lid=LSTCOMGF478ZNMCPXPMBRFSQS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_215&otracker=search&fm=organic&iid=a883e189-b8be-448d-8ea2-2fa248100ae9.COMGF478ZNMCPXPM.SEARCH&ppt=None&ppn=None&ssid=8c3xlxtstc0000001664602195969&qH=c06ea84a1e3dc3c6
215,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,"₹64,990",/lenovo-ideapad-gaming-3-ryzen-7-octa-core-amd-r7-5800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-gaming3-15ach6d2-laptop/p/itmd92c6762aa792?pid=COMGGMRSDDRGKFGU&lid=LSTCOMGGMRSDDRGKFGUT5XTRV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_216&otracker=search&fm=organic&iid=en_4gci9dLp9ntMjkHLQIxCtnrAFCcwoEa9XVQ4PeRVepzZJpUZKaNIJEb1NBV5vr2VrysH0ZXA6zuHVAJINhk52w%3D%3D&ppt=None&ppn=None&ssid=8c3xlxtstc0000001664602195969&qH=c06ea84a1e3dc3c6
216,APPLE MacBook Air M1 - (16 GB/512 GB SSD/Mac OS Big Sur) Z124J006KD,"₹1,32,900",/apple-macbook-air-m1-16-gb-512-gb-ssd-mac-os-big-sur-z124j006kd/p/itm57dd82a9cdd4d?pid=COMG9UD4HGY4GFAV&lid=LSTCOMG9UD4HGY4GFAVQ92BTZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_217&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMG9UD4HGY4GFAV.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
217,realme Book(Slim) Intel Evo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) RMNB1002 Thin and Lig...,"₹59,999",/realme-book-slim-intel-evo-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-rmnb1002-thin-light-laptop/p/itm33d2663d94e5a?pid=COMG5YDPM8FZZWMQ&lid=LSTCOMG5YDPM8FZZWMQQUOXEB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_218&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMG5YDPM8FZZWMQ.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
218,MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 307...,"₹1,09,990",/msi-pulse-gl66-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-3070-11ugk-431in-gaming-laptop/p/itm9eaffcc31a058?pid=COMG6E8PV7JC3SMM&lid=LSTCOMG6E8PV7JC3SMMVHYKEI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_219&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMG6E8PV7JC3SMM.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
219,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹68,840",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ihu6d2-laptop/p/itm78e98bb9abfb1?pid=COMGBNFUHREA8EJN&lid=LSTCOMGBNFUHREA8EJNLFBEJ0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_220&otracker=search&fm=organic&iid=en_E9tIVZMftm4mfOjE3Cz5D8jshhh%2BoOmoGbUlaUexAngs1r250M0Jb5RqAPza%2BTeMx9j1msnR6hEAKyvOD5ISFw%3D%3D&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
220,ASUS TUF Gaming A15 Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹75,990",/asus-tuf-gaming-a15-ryzen-5-hexa-core-amd-r5-4600h-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-gtx-1650-144-hz-fa506ihrz-hn112w-laptop/p/itm20d472c5059c0?pid=COMGGJZFJRZY45WX&lid=LSTCOMGGJZFJRZY45WXD02LFG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_221&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMGGJZFJRZY45WX.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
221,ASUS Vivobook 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X415EA-EB322WS Thin and Light La...,"₹36,990",/asus-vivobook-14-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x415ea-eb322ws-thin-light-laptop/p/itm8d11836a5af91?pid=COMGAJF6HETFYCBZ&lid=LSTCOMGAJF6HETFYCBZ80YYFR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_222&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMGAJF6HETFYCBZ.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
222,ASUS ROG Zephyrus G15 Ryzen 9 Octa Core AMD R9-6900HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/...,"₹2,01,990",/asus-rog-zephyrus-g15-ryzen-9-octa-core-amd-r9-6900hs-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-240-hz-ga503rw-ln067ws-gaming-laptop/p/itmf85f93675eadd?pid=COMGFWCYZ3GYT3WZ&lid=LSTCOMGFWCYZ3GYT3WZCJN5AD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_223&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMGFWCYZ3GYT3WZ.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
223,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,"₹48,590",/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP92OZVPB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_224&otracker=search&fm=organic&iid=en_E9tIVZMftm4mfOjE3Cz5D8jshhh%2BoOmoGbUlaUexAnjVZY9R9tydzWtjks9ugBoPLCKcdjRMK54T7QlPpsdb2g%3D%3D&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
224,ASUS Vivobook S14 OLED (2022) Intel EVO Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-...,"₹94,990",/asus-vivobook-s14-oled-2022-intel-evo-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-s3402za-km702ws-thin-light-laptop/p/itmd1086591ca87c?pid=COMGCG2GCTYUYF4N&lid=LSTCOMGCG2GCTYUYF4NFRNNAW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_225&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMGCG2GCTYUYF4N.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
225,DELL Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) D560841WIN9S Laptop,"₹45,490",/dell-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-d560841win9s-laptop/p/itma38daad78336a?pid=COMGG45GXQXPHZFW&lid=LSTCOMGG45GXQXPHZFWH82M3K&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_226&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMGG45GXQXPHZFW.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
226,DELL Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3511 Laptop,"₹46,300",/dell-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-3511-laptop/p/itm76a8fca50aa01?pid=COMGGNVXGBGDFSGG&lid=LSTCOMGGNVXGBGDFSGGJYAGY7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_227&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMGGNVXGBGDFSGG.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
227,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,"₹76,990",/lenovo-ideapad-gaming-3-ryzen-7-octa-core-amd-r7-5800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-gaming3-15ach6d2-laptop/p/itmd92c6762aa792?pid=COMGGMRSDDRGKFGU&lid=LSTCOMGGMRSDDRGKFGUW00GQI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_228&otracker=search&fm=organic&iid=en_E9tIVZMftm4mfOjE3Cz5D8jshhh%2BoOmoGbUlaUexAni9DRHIOkajAv7k1WVQdTVLrysH0ZXA6zuHVAJINhk52w%3D%3D&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
228,Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14 ITL 6 Thin and L...,"₹54,490",/lenovo-ideapad-slim-3i-2021-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-14-itl-6-thin-light-laptop/p/itm39f87693ddf74?pid=COMG3TZGGX26VVHY&lid=LSTCOMG3TZGGX26VVHYVYPNGK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_229&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMG3TZGGX26VVHY.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
229,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Grap...,"₹1,04,990",/asus-rog-strix-g15-2022-ryzen-7-octa-core-amd-r7-6800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-g513rc-hn063w-gaming-laptop/p/itmbb78af099aef4?pid=COMGCYCEPDZFZB9S&lid=LSTCOMGCYCEPDZFZB9SSUFXOX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_230&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMGCYCEPDZFZB9S.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
230,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,"₹72,890",/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-5410-2-1-laptop/p/itma0ee13d6817e5?pid=COMGAD2B9KZKRNHP&lid=LSTCOMGAD2B9KZKRNHPTYQCCR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_231&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMGAD2B9KZKRNHP.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
231,APPLE MacBook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) Z12400092,"₹1,10,900",/apple-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-z12400092/p/itmed00b1ed83f15?pid=COMG4ZYZMHKH8FEG&lid=LSTCOMG4ZYZMHKH8FEGFW0SF5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_232&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMG4ZYZMHKH8FEG.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
232,MSI Katana GF66 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX ...,"₹97,990",/msi-katana-gf66-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-11ue-861in-gaming-laptop/p/itm38e396a4d4d5c?pid=COMGEY8WGQXWHYXU&lid=LSTCOMGEY8WGQXWHYXU1RLJ8X&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_233&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMGEY8WGQXWHYXU.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
233,HP Notebook PC Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) G8 240 Thin and Light Laptop,"₹34,999",/hp-notebook-pc-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-g8-240-thin-light-laptop/p/itm1414fc9733bf6?pid=COMG9XUYCGWGHZTA&lid=LSTCOMG9XUYCGWGHZTAZAHNZS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_234&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMG9XUYCGWGHZTA.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
234,ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,"₹2,01,990",/asus-rog-zephyrus-g15-ryzen-9-octa-core-6900hs-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-240-hz-ga503rw-ln066ws-gaming-laptop/p/itmda1640507e5e0?pid=COMGFWCYPVDVM8S3&lid=LSTCOMGFWCYPVDVM8S3X1OXXQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_235&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMGFWCYPVDVM8S3.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
235,MSI Vector GP66 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 30...,"₹2,04,990",/msi-vector-gp66-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070ti-165-hz-12ugso-623in-gaming-laptop/p/itm370cfd71b5d10?pid=COMGHB65BAEUGY8H&lid=LSTCOMGHB65BAEUGY8HBZREYR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_236&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMGHB65BAEUGY8H.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
236,DELL Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) 3511 Laptop,"₹40,990",/dell-core-i3-11th-gen-8-gb-1-tb-hdd-windows-11-home-3511-laptop/p/itmf677d21c38bbe?pid=COMG9GE7EHAN6YC8&lid=LSTCOMG9GE7EHAN6YC8JKDTWT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_237&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMG9GE7EHAN6YC8.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
237,acer Swift 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) SF314-43 Thin and Light Lapto...,"₹59,989",/acer-swift-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-sf314-43-thin-light-laptop/p/itm2e14e47e7f287?pid=COMG56TFTZGHZ9CV&lid=LSTCOMG56TFTZGHZ9CV7UNUYW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_238&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMG56TFTZGHZ9CV.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
238,Lenovo IdeaPad 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Iris Xe) 15IAU7...,"₹57,990",/lenovo-ideapad-3-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-intel-integrated-iris-xe-15iau7-gaming-laptop/p/itmb696704ad257e?pid=COMGHA9RYJRG8JE6&lid=LSTCOMGHA9RYJRG8JE6FL7TIE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_239&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMGHA9RYJRG8JE6.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
239,APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY43HN/A,"₹1,49,900",/apple-2022-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mly43hn-a/p/itm14cf121550d1a?pid=COMGFB2GDBDYXF9D&lid=LSTCOMGFB2GDBDYXF9DPTKNCZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_240&otracker=search&fm=organic&iid=4c6358ad-6d93-4cd7-bea5-b5e02819d3d8.COMGFB2GDBDYXF9D.SEARCH&ppt=None&ppn=None&ssid=ncrzbf4xsw0000001664602196868&qH=c06ea84a1e3dc3c6
240,MSI Vector GP66 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 30...,"₹2,04,990",/msi-vector-gp66-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070ti-165-hz-12ugso-623in-gaming-laptop/p/itm370cfd71b5d10?pid=COMGHB65BAEUGY8H&lid=LSTCOMGHB65BAEUGY8HBZREYR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_241&otracker=search&fm=organic&iid=fd50eb69-764c-41ce-86b0-a18113786b57.COMGHB65BAEUGY8H.SEARCH&ppt=None&ppn=None&ssid=mjh5b81ps00000001664602197849&qH=c06ea84a1e3dc3c6
241,acer Predator Helios 300 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹1,14,990",/acer-predator-helios-300-core-i9-11th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-ph315-54-gaming-laptop/p/itm3732fbcde4762?pid=COMGBNUHUUUFHH4Q&lid=LSTCOMGBNUHUUUFHH4QQIMPUN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_242&otracker=search&fm=organic&iid=fd50eb69-764c-41ce-86b0-a18113786b57.COMGBNUHUUUFHH4Q.SEARCH&ppt=None&ppn=None&ssid=mjh5b81ps00000001664602197849&qH=c06ea84a1e3dc3c6
